vid,actor_action_label,start_time,end_time,height,width,num_frames,num_labeled_frames,split_no,split,fids
4d5PQu7i9TU,21,00:00:10,00:00:18,320,568,192,3,0,train,00032;;;00064;;;00096
4eft6D3PbHI,46,00:00:11,00:00:14,320,568,91,3,0,train,00015;;;00030;;;00045
4ehawC6iiZQ,46,00:00:00,00:00:03,320,570,60,3,0,train,00010;;;00020;;;00030
4ez0EQpnUW8,12,00:00:26,00:00:32,320,568,181,3,0,train,00030;;;00060;;;00090
4f8qMgALT_Y,26,00:00:18,00:00:25,320,426,105,5,0,train,00017;;;00034;;;00051;;;00068;;;00085
4fmY-4AMXXE,76,00:00:28,00:00:32,320,568,121,3,0,train,00020;;;00040;;;00060
4i6H57pU5Fc,28,00:01:53,00:01:57,320,426,60,3,0,train,00010;;;00020;;;00030
4k56VzjQY2s,43,00:00:11,00:00:17,320,568,150,3,0,train,00025;;;00050;;;00075
4kOmkuJ0CoU,18,00:01:24,00:01:28,320,426,120,3,0,train,00020;;;00040;;;00060
4ltpjuovmPM,18,00:00:11,00:00:19,320,568,191,3,0,train,00031;;;00062;;;00093
4mOO8ASGbF8,48,00:00:04,00:00:07,320,568,90,3,0,train,00015;;;00030;;;00045
4mgdI7zLdGw,18,00:01:06,00:01:10,320,426,120,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
4mjxwKlsaUw,75,00:00:12,00:00:15,320,426,91,5,0,train,00015;;;00030;;;00045;;;00060;;;00075
4oqMiniu9uA,13,00:02:21,00:02:25,320,568,96,3,0,train,00016;;;00032;;;00048
4s8-C7HcWbA,65,00:00:07,00:00:10,320,568,90,3,0,train,00015;;;00030;;;00045
4vHTWnxmHWc,45,00:00:00,00:00:08,320,426,240,3,0,train,00040;;;00080;;;00120
4wLoOodR3U0,15,00:00:21,00:00:23,320,568,50,3,0,train,00008;;;00016;;;00024
4xNTw6cEicA,36,00:01:01,00:01:04,320,568,79,3,0,train,00013;;;00026;;;00039
4xWzj1lqLp8,63,00:00:15,00:00:20,320,568,151,3,0,train,00025;;;00050;;;00075
51jY7qRrqNA,66,00:01:25,00:01:33,320,426,120,3,0,train,00020;;;00040;;;00060
524cMKJukFM,65,00:00:12,00:00:15,320,568,75,3,0,train,00012;;;00024;;;00036
54DuhN4-Cj0,48,00:00:30,00:00:36,320,568,181,3,0,train,00030;;;00060;;;00090
54UpXB8kd5M,16,00:00:03,00:00:11,320,426,240,3,0,train,00040;;;00080;;;00120
550_Zk52K0o,66,00:00:15,00:00:18,320,532,52,3,0,train,00008;;;00016;;;00024
55flVWE0wkA,18,00:04:42,00:04:46,320,568,100,3,0,train,00016;;;00032;;;00048
56GdOG7MONY,26,00:00:20,00:00:26,320,568,180,3,0,train,00030;;;00060;;;00090
56oHsMiQ8QY,78,00:04:19,00:04:25,320,568,180,3,0,train,00030;;;00060;;;00090
57nU5wPDef4,43,00:00:00,00:00:05,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
58rYwU1Rnpw,48,00:01:23,00:01:26,320,568,75,3,0,train,00012;;;00024;;;00036
58xVk48t4GI,21,00:00:17,00:00:22,320,426,100,3,0,train,00016;;;00032;;;00048
597j9KkG37U,78,00:00:26,00:00:29,320,568,91,3,0,train,00015;;;00030;;;00045
59wKCYDHWZY,41,00:01:29,00:01:37,320,426,241,3,0,train,00040;;;00080;;;00120
5DBI7LoAEkE,75,00:00:49,00:00:52,320,568,90,3,0,train,00015;;;00030;;;00045
5DIZA8MuV90,56,00:00:06,00:00:10,320,426,46,3,0,train,00007;;;00014;;;00021
5DLdz3LvYcs,41,00:00:00,00:00:05,320,426,131,5,0,train,00021;;;00042;;;00063;;;00084;;;00105
5Kt_pi1z1sA,18,00:00:48,00:00:53,320,580,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
5L28TM48bF0,76,00:00:01,00:00:06,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
5M70V_qw8Z0,41,00:00:05,00:00:12,320,568,210,3,0,train,00035;;;00070;;;00105
5NvhocSFVso,72,00:00:00,00:00:03,320,568,91,5,0,train,00015;;;00030;;;00045;;;00060;;;00075
5P5akoQ_eNI,11,00:00:35,00:00:38,320,568,72,3,0,train,00012;;;00024;;;00036
5Ph_xsAPBiA,72,00:00:20,00:00:25,320,480,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
5QttImm9ubE,35,00:00:04,00:00:06,320,426,50,3,0,train,00008;;;00016;;;00024
5SCT6ED01-A,26,00:00:30,00:00:36,320,426,151,3,0,train,00025;;;00050;;;00075
5X3tJQtytiU,78,00:06:40,00:06:46,320,568,150,3,0,train,00025;;;00050;;;00075
5XeeMWR4q7Y,61,00:00:04,00:00:07,320,426,90,3,0,train,00015;;;00030;;;00045
5Z4WHfoTVOg,35,00:00:00,00:00:04,320,568,121,3,0,train,00020;;;00040;;;00060
5ZF6NsvZ6-o,44,00:00:00,00:00:06,320,426,181,3,0,train,00030;;;00060;;;00090
5Z_kDOb22uk,77,00:00:23,00:00:31,320,568,240,3,0,train,00040;;;00080;;;00120
5ZzWG2dYzMs,11,00:01:24,00:01:30,320,568,150,3,0,train,00025;;;00050;;;00075
5_ONVWEUAcg,36,00:00:24,00:00:29,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
5buxh1U3c3Q,18,00:05:05,00:05:07,320,426,60,3,0,train,00010;;;00020;;;00030
5d0dRFMFEwc,43,00:00:01,00:00:05,320,568,120,3,0,train,00020;;;00040;;;00060
5hMVgU7tgMM,75,00:00:47,00:00:50,320,568,90,3,0,train,00015;;;00030;;;00045
5hZMd1s5aMw,36,00:00:32,00:00:37,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
5hZrRU67r78,54,00:00:01,00:00:04,320,426,90,3,0,train,00015;;;00030;;;00045
5j0VBiyOYTY,12,00:00:34,00:00:41,320,426,210,3,0,train,00035;;;00070;;;00105
5kMTHwjy6Z8,54,00:00:19,00:00:22,320,426,90,3,0,train,00060;;;00070;;;00080
5nRfHtkqGkk,46,00:03:11,00:03:14,320,426,45,3,0,train,00007;;;00014;;;00021
5nulXM5hxvI,57,00:00:10,00:00:18,320,568,240,3,0,train,00040;;;00080;;;00120
5s0OPsKgM7s,67,00:00:01,00:00:07,320,568,150,3,0,train,00025;;;00050;;;00075
5umStCF7m6Q,15,00:00:34,00:00:37,320,568,90,3,0,train,00015;;;00030;;;00045
5yllYuPMpv0,26,00:00:08,00:00:14,320,426,180,3,0,train,00030;;;00060;;;00090
5zbKfGSycSw,16,00:03:22,00:03:27,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
5zjG5LL_muw,55,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
61aoQTZhNq0,55,00:00:00,00:00:08,320,426,160,3,0,train,00026;;;00052;;;00078
64CDKLMiTGY,56,00:00:10,00:00:16,320,768,179,3,0,train,00029;;;00058;;;00087
64hkbU76XAk,61,00:00:33,00:00:38,320,426,150,3,0,train,00025;;;00050;;;00075
64lbcmIhb28,75,00:00:03,00:00:06,320,568,90,3,0,train,00015;;;00030;;;00045
65BFsj3RUXQ,72,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
67Y6h4rSLms,26,00:00:29,00:00:33,320,568,121,3,0,train,00020;;;00040;;;00060
69KmT_eFkFA,41,00:00:02,00:00:10,320,568,240,3,0,train,00040;;;00080;;;00120
69tD8y2r2pU,75,00:00:37,00:00:43,320,426,150,3,0,train,00025;;;00050;;;00075
6BbapyqbWs4,57,00:03:57,00:04:03,320,568,150,3,0,train,00025;;;00050;;;00075
6CkAfx1E58M,15,00:00:45,00:00:47,320,568,61,3,0,train,00010;;;00020;;;00030
6EBCqFHofX4,48,00:00:04,00:00:12,320,426,240,3,0,train,00040;;;00080;;;00120
6I4AXKzY_nQ,28,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
6Iw8rbbRZs4,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
6J8KkTOhH_c,66,00:00:02,00:00:06,320,568,120,3,0,train,00020;;;00040;;;00060
6JMh_oA23EU,18,00:00:19,00:00:27,320,568,240,2,0,train,00080;;;00120
6Jpbm-5Hrmg,45,00:00:49,00:00:52,320,426,45,3,0,train,00007;;;00014;;;00021
6KAonV0ej4c,67,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
6NA-ccJ1BpM,68,00:01:47,00:01:52,320,568,150,3,0,train,00025;;;00050;;;00075
6OFRWtBFonY,67,00:00:17,00:00:19,320,568,50,3,0,train,00008;;;00016;;;00024
6PEVvVEiVp0,66,00:00:20,00:00:25,320,568,150,3,0,train,00025;;;00050;;;00075
6Rdq_umMifo,35,00:00:04,00:00:07,320,426,72,3,0,train,00012;;;00024;;;00036
6S7yegBNGUI,26,00:00:12,00:00:20,320,568,241,3,0,train,00040;;;00080;;;00120
6UHK6Z6wsU8,18,00:00:43,00:00:45,320,568,61,3,0,train,00010;;;00020;;;00030
6YWh0m6z7ko,13,00:01:14,00:01:18,320,568,121,3,0,train,00020;;;00040;;;00060
6ajkB3SUtF8,63,00:00:03,00:00:08,320,426,150,3,0,train,00025;;;00050;;;00075
6cAnW7ImpuY,76,00:00:00,00:00:06,320,568,181,3,0,train,00030;;;00060;;;00090
6eeULuHD07Y,41,00:00:28,00:00:32,320,568,121,3,0,train,00020;;;00040;;;00060
6hDL1unsEIg,55,00:00:04,00:00:09,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
6i4MbsIgeBI,34,00:00:33,00:00:36,320,568,90,3,0,train,00015;;;00030;;;00045
6jjZiv9gHOU,57,00:00:19,00:00:23,320,568,120,3,0,train,00020;;;00040;;;00060
6kZb7DJE1MA,54,00:00:05,00:00:11,320,568,180,3,0,train,00030;;;00060;;;00090
6lROYRMV9bQ,21,00:01:33,00:01:41,320,426,240,3,0,train,00040;;;00080;;;00120
6nThdUd6Kpg,45,00:00:09,00:00:16,320,532,210,3,0,train,00035;;;00070;;;00105
6oTMosZ76b8,35,00:00:10,00:00:16,320,426,180,3,0,train,00030;;;00060;;;00090
6pQpP0-RW30,18,00:00:00,00:00:06,320,426,181,3,0,train,00030;;;00060;;;00090
6sywCf6zdbY,67,00:00:01,00:00:05,320,568,60,3,0,train,00010;;;00020;;;00030
6tGXp8km9AY,28,00:00:01,00:00:06,320,426,125,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
6voFQTee0g8,15,00:00:01,00:00:06,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
6yIq4s6tpx8,13,00:01:00,00:01:08,320,426,241,3,0,train,00040;;;00080;;;00120
6z8A0wvF_n8,36,00:01:08,00:01:12,320,426,120,3,0,train,00020;;;00040;;;00060
6zDtWmTtztg,35,00:00:13,00:00:17,320,572,121,3,0,train,00020;;;00040;;;00060
6zzZqXp0TMQ,41,00:00:35,00:00:42,320,426,210,5,0,train,00035;;;00070;;;00105;;;00140;;;00175
74-3AGfCzug,56,00:00:02,00:00:08,320,568,180,3,0,train,00030;;;00060;;;00090
75RZ1Ts-RiQ,21,00:00:56,00:01:02,320,422,150,3,0,train,00025;;;00050;;;00075
75wP1T1mOnA,43,00:00:05,00:00:11,320,568,180,3,0,train,00030;;;00060;;;00090
76d6ONbUx1A,12,00:01:00,00:01:08,320,480,241,3,0,train,00040;;;00080;;;00120
79OZZyQ5ytg,54,00:03:01,00:03:04,320,568,90,3,0,train,00015;;;00030;;;00045
7AivXssjGOM,72,00:00:09,00:00:12,320,426,90,3,0,train,00015;;;00030;;;00045
7CBUAxePC0M,18,00:00:07,00:00:14,320,480,210,3,0,train,00035;;;00070;;;00105
7FPFcJVNy2Y,78,00:32:33,00:32:37,320,568,100,3,0,train,00016;;;00032;;;00048
7FlC-LxR6ko,61,00:00:20,00:00:25,320,568,150,3,0,train,00025;;;00050;;;00075
7Fnt5lYhHMc,54,00:00:17,00:00:20,320,568,75,3,0,train,00012;;;00024;;;00036
7HhWb3NuN3c,76,00:00:11,00:00:14,320,568,91,3,0,train,00015;;;00030;;;00045
7IKQEgcISC8,66,00:01:12,00:01:17,320,564,151,3,0,train,00025;;;00050;;;00075
7M2PTTPIJZ0,36,00:04:47,00:04:53,320,568,180,3,0,train,00030;;;00060;;;00090
7M_HU6Gtckk,55,00:01:03,00:01:08,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
7NcP-KZr7g4,63,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
7SjX7A_FR6g,54,00:00:24,00:00:28,320,568,96,3,0,train,00016;;;00032;;;00048
7SwrY4qOjSM,28,00:00:41,00:00:44,320,426,91,3,0,train,00015;;;00030;;;00045
7UG3Qmg3BoE,63,00:00:00,00:00:06,320,426,181,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
7UZw8PMpT4U,48,00:00:02,00:00:06,320,568,120,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
7V0e554D7nY,72,00:00:03,00:00:09,320,426,180,3,0,train,00030;;;00060;;;00090
7V3EwEoPF7Q,78,00:01:37,00:01:39,320,568,60,3,0,train,00010;;;00020;;;00030
7WfL3dVEgeQ,11,00:00:37,00:00:43,320,568,144,3,0,train,00024;;;00048;;;00072
7XLK5QlNihw,65,00:00:11,00:00:14,320,568,72,3,0,train,00012;;;00024;;;00036
7XQZEN0vm5o,66,00:00:00,00:00:03,320,426,45,3,0,train,00007;;;00014;;;00021
7ZICknA76oI,56,00:00:28,00:00:34,320,426,150,3,0,train,00025;;;00050;;;00075
7aLcRx4hOy8,76,00:00:22,00:00:28,320,568,180,3,0,train,00030;;;00060;;;00090
7bud84dpeXo,34,00:00:53,00:00:56,320,568,90,3,0,train,00015;;;00030;;;00045
7cBmH_7mXy4,67,00:00:15,00:00:22,320,426,211,3,0,train,00035;;;00070;;;00105
7cqOEr_yfak,78,00:00:38,00:00:42,320,540,120,3,0,train,00020;;;00040;;;00060
7iZTXkmaTno,68,00:00:01,00:00:08,320,426,210,3,0,train,00035;;;00070;;;00105
7kVYn8kUCHU,78,00:03:00,00:03:05,320,568,151,3,0,train,00025;;;00050;;;00075
7mXh-LeQb3A,35,00:00:07,00:00:09,320,426,60,3,0,train,00010;;;00020;;;00030
7mcT2mnlBPQ,56,00:01:18,00:01:22,320,480,120,3,0,train,00020;;;00040;;;00060
7pIgSNsTiCg,78,00:00:19,00:00:23,320,568,120,3,0,train,00020;;;00040;;;00060
7pkVS7QmuxA,13,00:00:10,00:00:15,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
7skKj6mBuII,56,00:01:15,00:01:19,320,480,121,3,0,train,00020;;;00040;;;00060
7tFm22ABdzg,13,00:00:07,00:00:12,320,568,150,3,0,train,00025;;;00050;;;00075
7vuw453BbDU,28,00:00:14,00:00:21,320,568,176,3,0,train,00029;;;00058;;;00087
7wQHn3oY4Lo,36,00:01:17,00:01:20,320,568,75,3,0,train,00012;;;00024;;;00036
7wV49Q9mpUI,16,00:00:13,00:00:15,320,480,61,5,0,train,00010;;;00020;;;00030;;;00040;;;00050
7yZ3kp_IMk0,15,00:00:10,00:00:12,320,426,50,3,0,train,00008;;;00016;;;00024
7zYHexR2_2M,35,00:00:12,00:00:19,320,426,211,3,0,train,00035;;;00070;;;00105
806D9huPRwg,45,00:00:00,00:00:04,320,374,101,3,0,train,00016;;;00032;;;00048
81GzsFyWUzY,11,00:00:03,00:00:09,320,480,180,3,0,train,00030;;;00060;;;00090
81UqgIySt18,13,00:01:14,00:01:18,320,568,121,3,0,train,00020;;;00040;;;00060
8296JrN3F18,46,00:01:13,00:01:19,320,426,90,3,0,train,00015;;;00030;;;00045
82P5m4YWkOE,66,00:03:24,00:03:27,320,426,90,3,0,train,00015;;;00030;;;00045
83FCVWtI8Ds,11,00:01:55,00:01:59,320,568,96,3,0,train,00016;;;00032;;;00048
84hC_geiftQ,34,00:03:50,00:04:00,320,568,300,3,0,train,00050;;;00100;;;00150
84v0Zvx0e-M,75,00:01:50,00:01:54,320,568,120,3,0,train,00020;;;00040;;;00060
85bPoOXX30o,28,00:00:02,00:00:06,320,426,60,3,0,train,00010;;;00020;;;00030
866n2kjpwT8,77,00:00:42,00:00:46,320,426,121,3,0,train,00020;;;00040;;;00060
86I-9-tRdvg,54,00:02:07,00:02:10,320,480,90,3,0,train,00015;;;00030;;;00045
88CZrSecPnU,18,00:06:50,00:06:54,320,568,120,3,0,train,00020;;;00040;;;00060
88eo8Y5heIk,46,00:00:06,00:00:10,320,568,120,3,0,train,00020;;;00040;;;00060
89EAikmzqko,22,00:02:05,00:02:10,320,390,125,3,0,train,00020;;;00040;;;00060
8AqX7H_bB_A,63,00:00:18,00:00:24,320,568,179,3,0,train,00029;;;00058;;;00087
8BCVWFmLyFw,18,00:00:02,00:00:10,320,568,240,3,0,train,00040;;;00080;;;00120
8CVXO9PVhPs,67,00:00:59,00:01:03,320,568,121,3,0,train,00020;;;00040;;;00060
8G7FSM1EwUY,15,00:00:21,00:00:25,320,426,120,3,0,train,00020;;;00040;;;00060
8IJbjyyuQ0w,72,00:00:04,00:00:07,320,426,60,3,0,train,00010;;;00020;;;00030
8JFlMmFzD_c,15,00:00:19,00:00:23,320,568,120,3,0,train,00020;;;00040;;;00060
8JcitBelVSQ,13,00:00:31,00:00:38,320,426,175,5,0,train,00029;;;00058;;;00087;;;00116;;;00145
8KlUJxetz3k,36,00:00:49,00:00:55,320,568,144,3,0,train,00024;;;00048;;;00072
8LUmZ6UCutU,61,00:00:13,00:00:17,320,568,120,3,0,train,00020;;;00040;;;00060
8LXmXBBPMQs,44,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
8MBRGxtvWuw,44,00:00:20,00:00:24,320,568,120,3,0,train,00020;;;00040;;;00060
8Mzunijqua4,65,00:00:00,00:00:03,320,426,73,3,0,train,00012;;;00024;;;00036
8OQ-T-sO9Gw,26,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
8Odxe9Vj1kI,46,00:00:06,00:00:10,320,426,120,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
8OnDfY-dnlE,66,00:01:20,00:01:26,320,568,144,3,0,train,00024;;;00048;;;00072
8OyyzklN-S8,67,00:02:18,00:02:21,320,568,90,3,0,train,00015;;;00030;;;00045
8Phl1Lbq3Uo,17,00:05:47,00:05:49,320,568,50,3,0,train,00008;;;00016;;;00024
8PwvxrgfTYw,78,00:00:00,00:00:04,320,568,121,3,0,train,00020;;;00040;;;00060
8RWcDBWxJao,43,00:00:12,00:00:18,320,568,181,3,0,train,00030;;;00060;;;00090
8Rn_UENIVDg,68,00:01:46,00:01:50,320,568,100,3,0,train,00016;;;00032;;;00048
8SfQCANOiT0,35,00:12:07,00:12:13,320,568,180,3,0,train,00030;;;00060;;;00090
8SleEBsO74I,44,00:05:13,00:05:15,320,426,48,3,0,train,00008;;;00016;;;00024
8UpTlcczx-E,57,00:02:30,00:02:35,320,558,151,3,0,train,00025;;;00050;;;00075
8WmbI4aQb2A,43,00:01:26,00:01:34,320,426,240,3,0,train,00040;;;00080;;;00120
8Wt7XLW1YvM,36,00:00:15,00:00:17,320,568,61,3,0,train,00010;;;00020;;;00030
8XnXesGmfEg,28,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
8YjxbZsUlvc,66,00:00:09,00:00:12,320,426,75,3,0,train,00012;;;00024;;;00036
8Zom1MokBK8,75,00:03:58,00:04:02,320,480,121,3,0,train,00020;;;00040;;;00060
8_NF6aPthCA,44,00:00:46,00:00:51,320,568,125,3,0,train,00020;;;00040;;;00060
8_zoBcSrXZk,44,00:00:52,00:00:56,320,568,100,3,0,train,00016;;;00032;;;00048
8chfC1_ip0E,57,00:00:27,00:00:30,320,568,91,3,0,train,00015;;;00030;;;00045
8cks4J8KyyI,68,00:00:20,00:00:24,320,426,120,3,0,train,00020;;;00040;;;00060
8dETXkhpkXg,67,00:00:11,00:00:16,320,426,151,3,0,train,00025;;;00050;;;00075
8eNpLLYRJsE,16,00:00:12,00:00:15,320,568,72,3,0,train,00012;;;00024;;;00036
8eejc0p7nCM,35,00:00:00,00:00:03,320,568,73,3,0,train,00012;;;00024;;;00036
8h--81cAk1M,16,00:04:20,00:04:26,320,432,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
8i6tn61Cn94,65,00:01:34,00:01:42,320,426,240,3,0,train,00040;;;00080;;;00120
8iDNSpbqW1Y,66,00:00:12,00:00:15,320,426,91,3,0,train,00015;;;00030;;;00045
8isp2EV805s,26,00:00:00,00:00:05,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
8jH5uEPlTbk,77,00:00:50,00:00:53,320,426,45,3,0,train,00007;;;00014;;;00021
8jZ9hJP0fi8,46,00:00:00,00:00:04,320,426,121,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
8jyyarY7xGk,77,00:00:07,00:00:10,320,568,85,3,0,train,00014;;;00028;;;00042
8k7bSsYgVFA,44,00:07:15,00:07:19,320,422,96,3,0,train,00016;;;00032;;;00048
8kTGDSVTF6A,46,00:00:06,00:00:13,320,426,210,3,0,train,00035;;;00070;;;00105
8lRW_s4FADc,68,00:00:12,00:00:17,320,426,151,3,0,train,00025;;;00050;;;00075
8mY8Yechvg8,67,00:00:54,00:01:01,320,568,210,3,0,train,00035;;;00070;;;00105
8n85X4zAsJU,66,00:00:10,00:00:13,320,568,90,3,0,train,00015;;;00030;;;00045
8nbtOFWvU2M,13,00:02:06,00:02:10,320,568,96,3,0,train,00016;;;00032;;;00048
8o5jHXBY5PI,28,00:00:00,00:00:04,320,426,121,3,0,train,00020;;;00040;;;00060
8oSwdXViaLg,13,00:01:32,00:01:36,320,568,84,3,0,train,00014;;;00028;;;00042
8pSm-uRr7gk,13,00:01:28,00:01:35,320,426,175,5,0,train,00029;;;00058;;;00087;;;00116;;;00145
8uAJh5XDnKw,44,00:00:06,00:00:09,320,568,90,3,0,train,00015;;;00030;;;00045
8uMCBlvAEIo,54,00:00:11,00:00:14,320,426,91,3,0,train,00015;;;00030;;;00045
8xQFT7NLgqY,61,00:00:12,00:00:15,320,568,91,3,0,train,00015;;;00030;;;00045
8yOMflB0AZU,35,00:00:00,00:00:03,320,426,45,3,0,train,00007;;;00014;;;00021
8ybXnSkqayY,18,00:00:32,00:00:35,320,568,90,3,0,train,00015;;;00030;;;00045
8zMEDpEGPok,61,00:00:15,00:00:22,320,480,211,3,0,train,00035;;;00070;;;00105
9-hEdTXNvzk,75,00:00:12,00:00:15,320,426,91,3,0,train,00015;;;00030;;;00045
928hU85fb0k,16,00:00:03,00:00:08,320,568,150,3,0,train,00025;;;00050;;;00075
92o7y8_qzYs,68,00:00:38,00:00:46,320,568,240,3,0,train,00040;;;00080;;;00120
92sweHSQZ9o,22,00:00:27,00:00:37,320,568,240,3,0,train,00040;;;00080;;;00120
93Yz7oV-LW4,43,00:01:18,00:01:22,320,568,100,3,0,train,00016;;;00032;;;00048
94vx-rxrNEw,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
95AueKT2ghQ,57,00:00:35,00:00:38,320,568,75,3,0,train,00012;;;00024;;;00036
95Nq6fQoP2o,75,00:00:02,00:00:06,320,568,100,3,0,train,00016;;;00032;;;00048
95O4sS1gOU0,46,00:04:16,00:04:19,320,568,91,3,0,train,00015;;;00030;;;00045
97NoM2lBVfo,66,00:00:27,00:00:35,320,426,121,3,0,train,00020;;;00040;;;00060
97QxPBL0EtY,16,00:00:25,00:00:30,320,568,150,3,0,train,00025;;;00050;;;00075
99fXLnHhAzs,16,00:00:04,00:00:08,320,568,120,3,0,train,00020;;;00040;;;00060
9AXsSu93Fk8,26,00:01:47,00:01:51,320,568,120,3,0,train,00020;;;00040;;;00060
9FcN0V7vSxs,46,00:00:47,00:00:50,320,564,90,3,0,train,00015;;;00030;;;00045
9G-77LqgcKE,72,00:00:01,00:00:08,320,426,140,3,0,train,00023;;;00046;;;00069
9HQ-qO_mQ34,73,00:00:23,00:00:28,320,480,150,3,0,train,00025;;;00050;;;00075
9IjPNML7GpI,73,00:01:06,00:01:10,320,426,120,3,0,train,00020;;;00040;;;00060
9KEW5w-k9d8,43,00:01:19,00:01:24,320,568,125,3,0,train,00020;;;00040;;;00060
9LDSFzvoUX8,56,00:01:12,00:01:15,320,424,45,3,0,train,00007;;;00014;;;00021
9LPEUon0rgQ,68,00:00:01,00:00:04,320,426,90,3,0,train,00015;;;00030;;;00045
9LV-HCdxAMg,41,00:00:00,00:00:08,320,426,241,3,0,train,00040;;;00080;;;00120
9Nn3-kdTybw,36,00:00:40,00:00:42,320,568,60,3,0,train,00010;;;00020;;;00030
9O7UF2F1Q6o,26,00:00:57,00:01:05,320,568,192,3,0,train,00032;;;00064;;;00096
9OVchjZPa9Q,17,00:03:36,00:03:40,320,568,100,3,0,train,00016;;;00032;;;00048
9Oft_TzBMwU,13,00:01:30,00:01:35,320,568,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
9P3Fu9E8wOU,75,00:00:05,00:00:08,320,568,90,3,0,train,00015;;;00030;;;00045
9Q2i7ApZ8Gc,61,00:00:32,00:00:35,320,568,90,3,0,train,00015;;;00030;;;00045
9QGlOoutwLY,17,00:00:19,00:00:23,320,568,100,3,0,train,00016;;;00032;;;00048
9TcxQmF_XJo,21,00:00:14,00:00:18,320,426,60,3,0,train,00010;;;00020;;;00030
9UeA-nD-LcI,34,00:00:01,00:00:04,320,568,90,3,0,train,00015;;;00030;;;00045
9XM944loTlo,28,00:00:36,00:00:39,320,568,90,3,0,train,00015;;;00030;;;00045
9Yf1RMtXE5Y,34,00:00:35,00:00:39,320,568,120,3,0,train,00020;;;00040;;;00060
9ZOiO7pf0_Y,72,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
9_2BplSbWQE,18,00:00:33,00:00:38,320,568,150,3,0,train,00025;;;00050;;;00075
9eqQ5oDPVVA,43,00:00:25,00:00:29,320,568,100,5,0,train,00016;;;00032;;;00048;;;00064;;;00080
9fh5653X7D0,13,00:01:05,00:01:08,320,426,90,3,0,train,00015;;;00030;;;00045
9fmo85gQsYk,18,00:01:07,00:01:11,320,568,120,3,0,train,00020;;;00040;;;00060
9gidw3-5aVs,34,00:01:01,00:01:04,320,568,90,3,0,train,00015;;;00030;;;00045
9gjfh1tM4Bg,11,00:03:08,00:03:13,320,426,150,3,0,train,00025;;;00050;;;00075
9hP5QB642fw,54,00:00:49,00:00:54,320,426,150,3,0,train,00025;;;00050;;;00075
9hQ-VzIAogA,57,00:00:00,00:00:07,320,568,211,3,0,train,00035;;;00070;;;00105
9j8335EwF9M,36,00:00:05,00:00:09,320,568,120,1,0,train,00060
9kXcr8YCrds,72,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
9oayEvFI7Bs,61,00:00:21,00:00:27,320,568,150,3,0,train,00025;;;00050;;;00075
9pAHYqYbiTo,75,00:02:22,00:02:27,320,568,125,3,0,train,00020;;;00040;;;00060
9pzm1lQX0qU,13,00:00:49,00:00:53,320,568,120,3,0,train,00020;;;00040;;;00060
9qXPML9ybCg,73,00:00:08,00:00:16,320,426,240,3,0,train,00040;;;00080;;;00120
9qqWZ057TYs,22,00:00:08,00:00:14,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
9r_mqsrDB54,75,00:00:33,00:00:36,320,426,90,3,0,train,00015;;;00030;;;00045
9sDNSYDWXb4,46,00:00:00,00:00:03,320,482,91,3,0,train,00015;;;00030;;;00045
9sDwkXTSH80,16,00:01:09,00:01:10,320,580,25,3,0,train,00004;;;00008;;;00012
